,eplenmean,eprew,fps,total_timesteps,policy_loss,value_loss,policy_entropy,approxkl,clipfrac,l2_loss,train_score
25,54.56,3.8,2596,425984.0,-0.0030851588,1.626574,1.448958,0.0038272494,0.027933756,440.2174,3.8
26,53.85,5.2,2425,442368.0,-0.0016956566,1.5338119,1.4931294,0.0028573247,0.01936849,441.39694,5.2
27,66.55,4.4,2498,458752.0,-0.002109889,1.5393733,1.4680514,0.0028787067,0.020446777,442.64462,4.4
28,64.89,4.7,2485,475136.0,-0.0021569917,1.453208,1.4883283,0.0021995504,0.013916016,443.94736,4.7
29,56.89,5.8,2507,491520.0,-0.0027067207,1.4385519,1.4791056,0.0038747292,0.026163736,445.27185,5.8
30,55.98,4.1,2534,507904.0,-0.002738517,1.5536526,1.4490104,0.0035552296,0.032491047,446.6111,4.1
31,56.51,4.8,2556,524288.0,-0.0017379387,1.6728582,1.4346184,0.0027202584,0.018717447,447.91092,4.8
32,56.61,5.2,2442,540672.0,-0.00012279268,2.084679,1.3905667,0.0052149594,0.050313313,448.9934,5.2
33,58.15,6.8,2561,557056.0,-0.00082692644,1.9617901,1.4184142,0.004538665,0.041605633,450.00452,6.8
34,54.06,6.4,2484,573440.0,-0.0037035022,1.8068236,1.3993002,0.004846673,0.052042644,451.22226,6.4
35,50.86,5.6,2506,589824.0,-0.0031073764,1.5836436,1.4058341,0.0037041008,0.038330078,452.64224,5.6
36,62.6,6.0,2473,606208.0,-0.0032020544,1.5556189,1.4143639,0.0043501076,0.047648113,454.10043,6.0
37,53.94,5.4,2506,622592.0,-0.00229638,1.5507522,1.3835613,0.002490212,0.01698812,455.44565,5.4
38,55.28,5.6,2479,638976.0,-0.0027102341,1.4969586,1.4077107,0.0031841302,0.02520752,456.58005,5.6
39,54.63,7.2,2462,655360.0,-0.002555027,1.6014324,1.4091955,0.0031658383,0.029988607,457.8549,7.2
40,49.98,6.3,2483,671744.0,-0.0029139232,1.6096953,1.364934,0.0027688325,0.023661295,459.20932,6.3
41,51.84,5.9,2540,688128.0,-0.0023674222,1.7071587,1.3467525,0.0035359396,0.030924479,460.63583,5.9
42,56.36,5.2,2528,704512.0,-0.0030840614,1.6408325,1.3067263,0.003777257,0.033610027,461.91025,5.2
43,58.36,6.3,2657,720896.0,-0.0024486447,1.6851202,1.3105983,0.0036435053,0.04140218,462.99963,6.3
44,51.05,4.9,2539,737280.0,-0.0017514541,1.6524628,1.3199965,0.0047045704,0.0513916,464.1852,4.9
45,51.38,5.1,2503,753664.0,-0.0036580283,1.5986537,1.3496447,0.0038567295,0.039449055,465.4114,5.1
46,51.61,5.0,2500,770048.0,-0.002336716,1.6723156,1.3425709,0.004062726,0.03902181,466.64062,5.0
47,53.34,6.5,2557,786432.0,-0.003812274,1.5822173,1.3343705,0.0036037657,0.032348633,467.89246,6.5
48,59.03,5.8,2503,802816.0,-0.0034358408,1.6251763,1.3665338,0.0033617485,0.026774088,469.20068,5.8
49,44.05,5.7,2507,819200.0,-0.0020325652,1.7127334,1.3346406,0.0035174058,0.03141276,470.38412,5.7
50,55.13,5.5,2516,835584.0,-0.0027667566,1.5540575,1.3552138,0.003041596,0.026509603,471.421,5.5
51,53.14,6.0,2493,851968.0,-0.002457225,1.4389807,1.3372797,0.003723234,0.036031086,472.44556,6.0
52,50.79,6.3,2545,868352.0,-0.0020157082,1.7478523,1.3223581,0.0040448993,0.04390462,473.59592,6.3
53,50.79,6.1,2534,884736.0,-0.0031152053,1.6552873,1.3174342,0.0041997135,0.0454305,474.72726,6.1
54,50.83,5.9,2521,901120.0,-0.003611656,1.5291888,1.288545,0.0039796825,0.04333496,475.96472,5.9
55,49.66,4.9,2479,917504.0,-0.005044782,1.6319785,1.3201586,0.0047998433,0.057739258,477.1884,4.9
56,52.2,6.0,2592,933888.0,-0.0037373425,1.7784675,1.2756188,0.004786387,0.052449543,478.4663,6.0
57,48.47,5.2,2449,950272.0,-0.005500378,1.5109025,1.2697126,0.0053697065,0.068868004,479.82016,5.2
58,54.94,7.4,2539,966656.0,-0.004273405,1.5812707,1.2504032,0.0043516527,0.046976727,481.4436,7.4
59,53.03,5.7,2473,983040.0,-0.0029576577,1.6051017,1.2601295,0.0034628483,0.033548992,482.8127,5.7
60,50.92,6.6,2536,999424.0,-0.0042773983,1.5036931,1.2444323,0.004048083,0.04581706,484.0092,6.6
61,50.62,5.1,2521,1015808.0,-0.0031756766,1.6033331,1.2550102,0.003963148,0.0435791,485.28662,5.1
62,51.65,6.1,2541,1032192.0,-0.00457997,1.5335392,1.2692269,0.0039004122,0.0421346,486.51736,6.1
63,58.46,6.2,2494,1048576.0,-0.0044959444,1.554381,1.223115,0.0041510626,0.04905192,487.819,6.2
64,50.8,6.6,2539,1064960.0,-0.0046881707,1.6527495,1.17,0.0044904384,0.055684406,489.2424,6.6
65,48.64,5.6,2526,1081344.0,-0.0031689862,1.6651374,1.1682631,0.003961643,0.045979816,490.4581,5.6
66,53.22,5.6,2483,1097728.0,-0.0023775983,1.6184376,1.172624,0.0055397837,0.07619222,491.59753,5.6
67,44.83,5.8,2615,1114112.0,-0.003476357,1.4775825,1.1666709,0.00422296,0.05045573,492.69565,5.8
68,47.79,5.9,2483,1130496.0,-0.0045561097,1.5616499,1.1508657,0.0040227664,0.0476888,493.89383,5.9
69,63.97,6.0,2512,1146880.0,-0.004130078,1.3790177,1.1431295,0.004502023,0.060628254,495.08923,6.0
70,46.32,6.3,2571,1163264.0,-0.004583989,1.3789438,1.1514101,0.0043281205,0.05340576,496.3872,6.3
71,46.49,6.4,2549,1179648.0,-0.0054827128,1.3965448,1.161863,0.0045116623,0.06323242,497.78513,6.4
72,47.6,6.5,2518,1196032.0,-0.003639511,1.54506,1.1517448,0.0054030293,0.072021484,499.25443,6.5
73,53.0,5.8,2625,1212416.0,-0.0029918088,1.5248345,1.1664921,0.0053618955,0.06789144,500.57788,5.8
74,51.6,6.6,2466,1228800.0,-0.005214233,1.5476313,1.1700534,0.00474722,0.06304932,501.68286,6.6
75,47.54,6.1,2461,1245184.0,-0.0052640755,1.282632,1.189407,0.0045781024,0.059895832,502.68396,6.1
76,52.97,6.5,2460,1261568.0,-0.0045283134,1.3474575,1.1835085,0.004678386,0.059692383,503.6704,6.5
77,49.61,6.0,2433,1277952.0,-0.0051571727,1.2976409,1.1910268,0.0056771226,0.0820516,504.80127,6.0
78,48.35,5.8,2478,1294336.0,-0.0037779342,1.2673684,1.2379694,0.0044945586,0.056233723,506.02844,5.8
79,49.34,6.8,2448,1310720.0,-0.004158707,1.2231102,1.2336062,0.004663686,0.059265137,507.0653,6.8
80,50.66,6.7,2479,1327104.0,-0.005882582,1.3246751,1.1937014,0.004782002,0.059590656,508.12357,6.7
81,67.25,6.0,2453,1343488.0,-0.0055988897,1.3104804,1.2082151,0.0049894378,0.06437174,509.49072,6.0
82,51.23,6.7,2420,1359872.0,-0.005039907,1.3576999,1.2149554,0.0047013666,0.05916341,510.8113,6.7
83,46.5,6.1,2473,1376256.0,-0.0052620117,1.2100143,1.2028958,0.0046612364,0.059834797,511.90918,6.1
84,59.67,6.6,2469,1392640.0,-0.005898264,1.1912879,1.2444649,0.004607855,0.059977215,513.05133,6.6
85,52.28,5.9,2480,1409024.0,-0.0061443765,1.2641808,1.2116355,0.004591174,0.058817547,514.1197,5.9
86,48.69,5.8,2467,1425408.0,-0.0056186537,1.5111207,1.2143645,0.0048888023,0.06463623,515.16205,5.8
87,55.47,6.5,2512,1441792.0,-0.0057297857,1.2862495,1.1758461,0.0060282834,0.08306885,516.4876,6.5
88,50.43,7.0,2536,1458176.0,-0.0059362403,1.2447672,1.1957184,0.0071083843,0.10500082,518.0378,7.0
89,56.41,6.0,2503,1474560.0,-0.0039032118,1.4263533,1.2120694,0.00609198,0.087524414,519.3846,6.0
90,49.03,5.9,2493,1490944.0,-0.003964599,1.3885556,1.2120463,0.006140481,0.08404541,520.5402,5.9
91,49.2,5.4,2392,1507328.0,-0.003969166,1.3750697,1.2268625,0.004835914,0.0657959,521.5368,5.4
92,45.11,5.9,2443,1523712.0,-0.0051248805,1.4205812,1.2021407,0.005631704,0.0770874,522.50214,5.9
93,50.43,6.7,2451,1540096.0,-0.0051806984,1.2076279,1.2162602,0.005057394,0.06766764,523.4395,6.7
94,48.52,5.0,2479,1556480.0,-0.0049853493,1.241696,1.1881167,0.0038831516,0.045369465,524.4339,5.0
95,51.0,5.9,2472,1572864.0,-0.0068119788,1.12826,1.2090511,0.004709436,0.06254069,525.61176,5.9
96,56.15,6.4,2498,1589248.0,-0.003069605,1.3825291,1.1705494,0.006311837,0.09033203,526.8548,6.4
97,57.64,7.0,2496,1605632.0,-0.002592729,1.3981243,1.1789404,0.0054170364,0.07393392,527.9609,7.0
98,71.3,6.4,2462,1622016.0,-0.006972918,1.1931902,1.2049856,0.004435025,0.055664062,528.95667,6.4
99,49.52,6.5,2446,1638400.0,-0.006046181,1.3399426,1.1713396,0.004589113,0.061523438,530.0399,6.5
100,60.69,7.4,2441,1654784.0,-0.0044366852,1.3285657,1.1551231,0.005281703,0.07228597,531.0643,7.4
101,48.56,6.4,2470,1671168.0,-0.005081064,1.3740236,1.1708461,0.0053224606,0.07578532,532.0845,6.4
102,49.27,6.6,2487,1687552.0,-0.0058131516,1.2607827,1.1864136,0.005363435,0.073791504,533.17926,6.6
103,49.96,6.8,2436,1703936.0,-0.0056309835,1.2357534,1.2036246,0.0063426327,0.096069336,534.40485,6.8
104,55.84,7.5,2438,1720320.0,-0.0039853374,1.1501881,1.1886672,0.005783323,0.078125,535.58295,7.5
105,45.26,7.7,2468,1736704.0,-0.0046365405,1.2393863,1.1820409,0.0041939183,0.05348714,536.48553,7.7
106,56.85,6.8,2478,1753088.0,-0.006438458,1.2250711,1.1965742,0.005335334,0.074808754,537.3706,6.8
107,49.78,5.6,2451,1769472.0,-0.007452313,1.3477968,1.1854597,0.0053088847,0.07657877,538.3999,5.6
108,44.96,6.8,2434,1785856.0,-0.0068659745,1.2474481,1.2123464,0.0058672917,0.085876465,539.5671,6.8
109,58.0,6.8,2463,1802240.0,-0.008290364,1.1403449,1.2144569,0.005973616,0.0876058,540.9175,6.8
110,47.61,5.7,2489,1818624.0,-0.007936888,1.1030496,1.2061825,0.0054290756,0.077046715,542.322,5.7
111,51.4,6.7,2452,1835008.0,-0.005632308,1.2934161,1.1854898,0.005160887,0.07187907,543.6779,6.7
112,49.61,6.8,2508,1851392.0,-0.0048654876,1.3159245,1.1584426,0.005766504,0.08394369,544.74866,6.8
113,47.25,5.3,2499,1867776.0,-0.0077225068,1.1703235,1.1644014,0.005967183,0.08380127,545.72906,5.3
114,47.9,6.7,2486,1884160.0,-0.009248904,1.1024376,1.1791285,0.00546626,0.0770874,546.8975,6.7
115,51.64,5.9,2499,1900544.0,-0.0066559017,1.1807729,1.192907,0.0059622587,0.0875651,548.1004,5.9
116,52.63,7.0,2509,1916928.0,-0.0061563663,1.2123021,1.1779122,0.0053331708,0.07816569,549.37854,7.0
117,52.75,5.8,2521,1933312.0,-0.007065423,1.1459085,1.1713592,0.0047241254,0.065836586,550.4387,5.8
118,47.71,6.1,2475,1949696.0,-0.007282832,1.1594107,1.1537322,0.0049227937,0.06994629,551.4935,6.1
119,47.39,6.3,2507,1966080.0,-0.006611197,1.2383724,1.1525978,0.0052476544,0.072265625,552.6298,6.3
120,43.64,5.8,2479,1982464.0,-0.005982703,1.2860605,1.1402191,0.004658358,0.06400553,553.8595,5.8
121,43.57,5.8,2523,1998848.0,-0.0078103314,1.1648442,1.1599997,0.004453976,0.05847168,555.0103,5.8
122,55.06,6.6,2432,2015232.0,-0.0054317308,1.2142475,1.1754836,0.005672133,0.08382162,556.08496,6.6
123,48.03,6.6,2496,2031616.0,-0.005236108,1.331387,1.149133,0.006978115,0.10310873,557.1782,6.6
124,57.03,7.0,2429,2048000.0,-0.0066604945,1.1697944,1.172318,0.0060532186,0.08933512,558.56793,7.0
125,52.94,5.9,2476,2064384.0,-0.008328977,1.3234607,1.1276978,0.0058840215,0.084350586,559.9792,5.9
126,57.43,6.6,2501,2080768.0,-0.0077983234,1.0790378,1.1516856,0.005834807,0.08595785,561.24677,6.6
127,43.71,6.5,2450,2097152.0,-0.005183641,1.1466326,1.128779,0.004832027,0.06705729,562.27277,6.5
128,51.6,5.7,2473,2113536.0,-0.0069849924,1.3444281,1.1048447,0.0057188678,0.07747396,563.2347,5.7
129,44.05,5.8,2488,2129920.0,-0.0034428996,1.2877778,1.0964159,0.006145381,0.08508301,564.3262,5.8
130,50.53,7.5,2467,2146304.0,-0.006724797,1.1842928,1.1139997,0.0047581843,0.06817627,565.2271,7.5
131,59.03,6.6,2488,2162688.0,-0.008444479,1.0350666,1.1065289,0.0059032845,0.08827718,566.2496,6.6
132,49.26,6.6,2475,2179072.0,-0.007422445,1.1873019,1.1022363,0.0050442764,0.074035645,567.45526,6.6
133,58.78,6.1,2512,2195456.0,-0.006776923,1.2679255,1.0658423,0.0043520774,0.05987549,568.5967,6.1
134,46.21,6.8,2464,2211840.0,-0.0056686266,1.2486902,1.0699855,0.0037970853,0.05122884,569.4084,6.8
135,58.4,7.4,2433,2228224.0,-0.006009823,1.3774186,1.0970362,0.006056787,0.08750407,570.3443,7.4
136,58.29,6.0,2451,2244608.0,-0.00828362,1.1505164,1.1485132,0.006623121,0.10231527,571.4349,6.0
137,50.11,5.9,2457,2260992.0,-0.0069544446,1.3267585,1.1361307,0.0060072285,0.09000651,572.68414,5.9
138,43.47,7.1,2452,2277376.0,-0.00874975,1.1461729,1.1167536,0.005811796,0.085347496,573.8634,7.1
139,52.65,6.7,2488,2293760.0,-0.0071171816,1.1966037,1.1327531,0.006745698,0.10135905,575.15656,6.7
140,73.69,6.1,2458,2310144.0,-0.005356457,1.1355118,1.1283289,0.005417668,0.08013916,576.4549,6.1
141,56.31,5.9,2459,2326528.0,-0.0055948296,1.2298262,1.1542208,0.0060108188,0.09037272,577.49255,5.9
142,51.86,6.1,2445,2342912.0,-0.0054223374,1.2995647,1.152713,0.005124546,0.0719401,578.4979,6.1
143,51.6,6.0,2455,2359296.0,-0.006245071,1.239271,1.1166638,0.0053250636,0.075927734,579.36145,6.0
144,52.3,6.8,2427,2375680.0,-0.0029361574,1.2874929,1.1314739,0.007018976,0.103271484,580.1208,6.8
145,50.44,6.0,2409,2392064.0,-0.007778282,1.1803054,1.1292936,0.005173882,0.07368978,580.9311,6.0
146,65.06,6.3,2410,2408448.0,-0.006868323,1.3635153,1.1299676,0.0054339264,0.078430176,581.69244,6.3
147,51.73,6.8,2435,2424832.0,-0.0057895365,1.3272167,1.1189438,0.005456606,0.079182945,582.59454,6.8
148,52.02,7.1,2478,2441216.0,-0.009273275,1.175962,1.1087887,0.0061023445,0.09277344,583.538,7.1
149,50.08,5.7,2520,2457600.0,-0.0072404495,1.156696,1.0784465,0.0057750237,0.089538574,584.6257,5.7
150,50.31,7.3,2468,2473984.0,-0.006547676,1.3355552,1.0674869,0.005696028,0.08540853,585.80707,7.3
151,51.35,6.3,2451,2490368.0,-0.009478346,1.2268808,1.1161894,0.006073514,0.09535726,586.92505,6.3
152,52.56,6.1,2492,2506752.0,-0.0069999825,1.1584288,1.1380497,0.0059301704,0.08957926,588.06146,6.1
153,52.31,6.8,2449,2523136.0,-0.0051010717,1.1281582,1.1454808,0.009332663,0.14980061,589.1861,6.8
154,55.55,6.6,2392,2539520.0,-0.007742448,1.2218126,1.1285403,0.0060835513,0.096455894,590.11755,6.6
155,53.84,6.5,2466,2555904.0,-0.008684563,1.2169778,1.1257509,0.005120179,0.07678223,591.0977,6.5
156,64.33,6.2,2474,2572288.0,-0.005082784,1.289435,1.1216664,0.005516412,0.07985433,592.10016,6.2
157,58.64,6.7,2526,2588672.0,-0.008086293,1.2910285,1.0692161,0.0052713,0.07798258,593.00616,6.7
158,55.63,6.7,2437,2605056.0,-0.005606538,1.2330483,1.0925782,0.005643045,0.08646647,593.9113,6.7
159,54.55,7.8,2429,2621440.0,-0.005755058,1.2006172,1.1094157,0.005913843,0.08406576,594.72296,7.8
160,48.95,6.6,2434,2637824.0,-0.0033216744,1.2950875,1.070519,0.0071356394,0.106791176,595.6715,6.6
161,53.51,7.0,2433,2654208.0,-0.0063633113,1.1443762,1.0996253,0.005774379,0.09071859,596.6159,7.0
162,77.21,6.5,2463,2670592.0,-0.0070674014,1.2416593,1.078667,0.0052646827,0.07910156,597.4635,6.5
163,40.5,6.9,2428,2686976.0,-0.009230204,1.2310798,1.0511295,0.0061137653,0.09224447,598.47156,6.9
164,48.55,6.3,2465,2703360.0,-0.008708388,1.210649,1.0700715,0.0058441465,0.08929443,599.52234,6.3
165,50.5,6.5,2427,2719744.0,-0.0087146,1.2056059,1.0858406,0.0055103637,0.08546957,600.48315,6.5
166,48.84,7.6,2425,2736128.0,-0.009364052,0.9736162,1.1086066,0.006485811,0.100260414,601.46906,7.6
167,44.41,6.7,2480,2752512.0,-0.0071002916,1.0929705,1.0929158,0.0058107222,0.08994547,602.64355,6.7
168,53.67,7.4,2481,2768896.0,-0.010089959,1.1834105,1.091836,0.007188165,0.1100057,603.798,7.4
169,50.79,6.7,2472,2785280.0,-0.008403468,1.0918978,1.079324,0.006548976,0.1026001,605.18524,6.7
170,47.89,6.9,2446,2801664.0,-0.0075425715,1.1508099,1.0603589,0.0056451927,0.08506266,606.3957,6.9
171,50.81,6.6,2452,2818048.0,-0.010258189,1.0324308,1.0717832,0.0065019266,0.101257324,607.45886,6.6
172,49.69,6.9,2406,2834432.0,-0.0070157447,1.2569512,1.0447932,0.00609722,0.09448242,608.5332,6.9
173,48.43,7.4,2504,2850816.0,-0.009247997,1.2705147,1.074556,0.0057823323,0.09010824,609.3927,7.4
174,53.14,6.1,2414,2867200.0,-0.006636718,1.2379322,1.0846738,0.004627897,0.06953939,610.1738,6.1
175,57.56,5.9,2489,2883584.0,-0.007894719,1.339769,1.0777417,0.005245214,0.0793457,611.05865,5.9
176,46.98,7.3,2486,2899968.0,-0.008460687,1.1145383,1.0352749,0.006052283,0.09598795,612.1427,7.3
177,61.92,5.7,2466,2916352.0,-0.006183604,1.1144649,1.0466784,0.006133582,0.09788004,613.1004,5.7
178,57.99,6.3,2479,2932736.0,-0.0076850695,1.2912092,1.0258045,0.0054750326,0.08691406,613.908,6.3
179,58.34,5.7,2477,2949120.0,-0.007808266,1.0823467,1.0290339,0.0063127615,0.097717285,614.7414,5.7
180,52.43,6.3,2435,2965504.0,-0.008190502,1.2360009,0.9635165,0.0059917755,0.093322754,615.7237,6.3
181,57.39,5.8,2408,2981888.0,-0.0077363066,1.2227201,0.9340424,0.0053252787,0.081970215,616.70905,5.8
182,51.33,6.6,2413,2998272.0,-0.009194981,1.0330697,0.93729407,0.00631958,0.0986735,617.5649,6.6
183,45.81,7.4,2438,3014656.0,-0.0078656785,1.2058555,0.98927164,0.006423825,0.09637451,618.58746,7.4
184,52.18,7.4,2406,3031040.0,-0.0054661203,1.0717245,0.9541807,0.006126042,0.09069824,619.72723,7.4
185,55.67,6.1,2420,3047424.0,-0.009514601,0.866141,0.8810826,0.0057859584,0.090270996,620.814,6.1
186,57.95,6.4,2485,3063808.0,-0.006606402,0.9348383,0.913958,0.0066249524,0.102132164,621.81244,6.4
187,69.9,6.6,2407,3080192.0,-0.009513489,0.92757076,0.90349835,0.004935071,0.07448324,622.834,6.6
188,63.16,7.4,2416,3096576.0,-0.009164605,0.95453507,0.93179274,0.006349405,0.100382484,624.07996,7.4
189,56.57,6.4,2400,3112960.0,-0.009660509,0.9585659,0.96931976,0.0069124307,0.10561117,625.32635,6.4
190,74.17,6.3,2414,3129344.0,-0.008844897,1.1390818,1.0375642,0.007262239,0.11564127,626.525,6.3
191,58.23,7.0,2484,3145728.0,-0.009617454,1.0906132,1.0342131,0.006486693,0.1032308,627.8108,7.0
192,50.41,7.1,2467,3162112.0,-0.008137312,1.1583455,1.043211,0.0061440966,0.100748695,629.05304,7.1
193,56.85,7.7,2508,3178496.0,-0.0068334364,1.0601503,1.0559024,0.0054244217,0.08542887,629.97437,7.7
194,46.07,6.8,2461,3194880.0,-0.0070829443,1.1084174,1.0540241,0.006810371,0.10715739,630.88367,6.8
195,54.3,6.9,2460,3211264.0,-0.008025588,1.0812486,1.0149903,0.0064911023,0.09944662,631.9285,6.9
196,54.3,5.6,2478,3227648.0,-0.008975209,1.085298,1.0318885,0.006446475,0.10083008,633.091,5.6
197,56.45,6.1,2439,3244032.0,-0.006487267,1.2261659,1.0549363,0.006078325,0.096720375,634.059,6.1
198,54.41,6.1,2471,3260416.0,-0.00898363,1.2529244,1.0260018,0.0076337927,0.11641439,635.03265,6.1
199,45.26,7.8,2412,3276800.0,-0.007792633,1.0552489,1.0392226,0.005179156,0.08211263,635.9284,7.8
200,51.07,6.2,2493,3293184.0,-0.009363427,1.1167259,0.98530436,0.005654577,0.08807373,636.7685,6.2
201,71.03,6.4,2439,3309568.0,-0.008840201,1.1764157,1.0204765,0.0067348746,0.10555013,637.7819,6.4
202,48.46,6.5,2433,3325952.0,-0.006612226,1.1688241,1.023055,0.0062729158,0.09828695,638.7757,6.5
203,67.36,6.7,2423,3342336.0,-0.008429968,1.0545245,1.0242324,0.0057895943,0.091308594,639.8815,6.7
204,55.99,8.5,2462,3358720.0,-0.006454617,0.8946528,1.0451514,0.006189966,0.09918213,640.8162,8.5
205,51.2,6.6,2441,3375104.0,-0.00942507,1.1528407,1.028948,0.006739305,0.10723877,641.8391,6.6
206,59.14,6.9,2462,3391488.0,-0.008377484,1.02691,0.9877221,0.0057201176,0.08797201,642.77496,6.9
207,48.78,7.4,2458,3407872.0,-0.0116043985,0.84932166,1.0148693,0.007051313,0.11199951,643.8105,7.4
208,52.49,7.1,2437,3424256.0,-0.0077015534,0.93673867,1.0236684,0.006573628,0.10725912,644.91064,7.1
209,70.95,6.2,2436,3440640.0,-0.008507324,0.9846587,1.0874835,0.006605618,0.108072914,646.0055,6.2
210,86.07,6.2,2416,3457024.0,-0.010796419,1.0003996,1.1333262,0.007887366,0.12965901,647.211,6.2
211,61.66,6.7,2465,3473408.0,-0.007911421,1.0591344,1.1152745,0.007068698,0.114725746,648.36237,6.7
212,56.85,7.8,2438,3489792.0,-0.009888278,0.95369387,1.066209,0.0060985084,0.095336914,649.28046,7.8
213,54.2,7.7,2468,3506176.0,-0.01086478,0.9135477,1.0884354,0.0072138403,0.11549886,650.3017,7.7
214,58.69,7.2,2483,3522560.0,-0.005197318,1.0419793,1.0644076,0.008450289,0.13777669,651.4875,7.2
215,56.64,7.8,2459,3538944.0,-0.0058019073,1.0914282,1.0680628,0.006349065,0.10168457,652.36725,7.8
216,55.09,7.6,2456,3555328.0,-0.010432146,1.059731,1.066148,0.006889964,0.108561195,653.19885,7.6
217,49.31,7.2,2430,3571712.0,-0.0071122586,1.1073118,1.0767357,0.0075848927,0.12752278,654.26465,7.2
218,54.15,6.5,2459,3588096.0,-0.008447428,1.0364162,1.027338,0.0068035456,0.10953776,655.1821,6.5
219,54.08,7.0,2431,3604480.0,-0.010206673,0.90741926,1.053762,0.0076549235,0.120524086,656.1628,7.0
220,48.85,6.7,2484,3620864.0,-0.008477596,1.0882467,1.0657324,0.0072044544,0.11501058,657.3649,6.7
221,62.7,6.9,2484,3637248.0,-0.009730535,1.1175369,1.0787932,0.007058933,0.113871254,658.7054,6.9
222,62.56,7.5,2466,3653632.0,-0.008043054,1.0836626,1.0567058,0.006542822,0.108194984,659.85583,7.5
223,55.92,7.1,2484,3670016.0,-0.01002437,0.94336176,1.0977136,0.0067408797,0.10872396,660.8582,7.1
224,53.7,5.8,2490,3686400.0,-0.0064358017,1.1186966,1.1064571,0.006439163,0.10443115,662.0251,5.8
225,57.39,6.8,2426,3702784.0,-0.007825877,1.0989336,1.1375585,0.0048960736,0.07834879,662.8377,6.8
226,55.64,7.3,2447,3719168.0,-0.010866135,0.9412839,1.1018058,0.0066026864,0.1110026,663.6141,7.3
227,55.72,5.9,2494,3735552.0,-0.011152823,1.0917596,1.1073285,0.006391058,0.1048584,664.60236,5.9
228,49.78,7.2,2477,3751936.0,-0.010628446,1.040943,1.07503,0.0071999864,0.11383057,665.72894,7.2
229,54.36,6.7,2450,3768320.0,-0.009996995,0.85858756,1.0628396,0.0062680063,0.10390218,666.80255,6.7
230,56.28,6.2,2410,3784704.0,-0.0105097145,1.0155292,1.028913,0.0060005668,0.09932455,667.8496,6.2
231,59.58,6.1,2468,3801088.0,-0.008294789,1.0233804,1.0589497,0.008026838,0.12506104,668.925,6.1
232,47.35,8.5,2464,3817472.0,-0.009142045,0.99544406,1.0791665,0.008448448,0.13631184,669.9898,8.5
