,eplenmean,eprew,fps,total_timesteps,policy_loss,value_loss,policy_entropy,approxkl,clipfrac,l2_loss,train_score
159,125.36,4.3,1561,1310720.0,-0.009777054,0.75895387,1.5959009,0.007489925,0.10530599,602.1868,4.3
160,86.4,6.8,1541,1318912.0,-0.008655268,0.8970354,1.5018716,0.0064426637,0.09387207,603.2884,6.8
161,99.61,6.5,1561,1327104.0,-0.0122598605,0.7965316,1.4640573,0.007416071,0.11340332,604.2361,6.5
162,73.25,7.4,1577,1335296.0,-0.010882369,1.014635,1.4437009,0.0074855275,0.10892741,605.36017,7.4
163,92.94,6.8,1615,1343488.0,-0.009088085,0.9358382,1.4628977,0.007546593,0.11039225,606.5946,6.8
164,107.3,5.6,1608,1351680.0,-0.008763731,0.7403803,1.5088373,0.0064710304,0.08862305,607.76013,5.6
165,83.12,5.1,1607,1359872.0,-0.010101871,0.8595527,1.4951644,0.007192271,0.10656738,608.92554,5.1
166,139.35,4.8,1529,1368064.0,-0.012789276,0.7380187,1.569925,0.0083103785,0.13338216,610.212,4.8
167,157.43,5.8,1563,1376256.0,-0.010655571,0.67000365,1.5830857,0.007513428,0.107910156,611.3665,5.8
168,124.69,4.6,1529,1384448.0,-0.009798245,0.6907479,1.5907663,0.006409641,0.09159342,612.5207,4.6
169,169.26,5.7,1563,1392640.0,-0.009760824,0.7561225,1.5221254,0.0067767203,0.0986735,613.4527,5.7
170,102.41,5.3,1573,1400832.0,-0.011115525,0.7637667,1.5172505,0.008053471,0.11869303,614.59216,5.3
171,128.81,5.0,1574,1409024.0,-0.0090950765,0.62817127,1.6141605,0.008513921,0.12894695,616.0108,5.0
172,107.57,5.0,1564,1417216.0,-0.011071197,0.7643256,1.5965991,0.007944876,0.11466471,617.40674,5.0
173,95.55,5.9,1584,1425408.0,-0.014004809,0.630768,1.6424843,0.008383933,0.122802734,618.65094,5.9
174,149.32,5.7,1579,1433600.0,-0.01216613,0.6756547,1.6034931,0.0068855807,0.09773763,619.89825,5.7
175,138.14,4.5,1573,1441792.0,-0.014324094,0.65501684,1.628975,0.008378056,0.114217125,621.1778,4.5
176,98.67,6.6,1576,1449984.0,-0.009259551,0.6152131,1.5312513,0.008255284,0.123168945,622.4839,6.6
177,94.06,5.1,1564,1458176.0,-0.011236331,0.64663464,1.5750195,0.0073924824,0.113850914,623.69666,5.1
178,136.3,5.4,1605,1466368.0,-0.012737572,0.58280766,1.616467,0.008036037,0.11128744,625.0197,5.4
179,153.75,5.8,1599,1474560.0,-0.008738113,0.8668168,1.543506,0.0064605507,0.09220377,626.2836,5.8
180,89.63,6.0,1547,1482752.0,-0.01098578,0.6688504,1.5532552,0.007927282,0.117879234,627.53516,6.0
181,137.79,6.7,1580,1490944.0,-0.011741861,0.3985977,1.6684237,0.008755114,0.13041179,629.03455,6.7
182,157.77,5.4,1600,1499136.0,-0.012840756,0.44633397,1.6296088,0.008849758,0.13081868,630.51654,5.4
183,156.32,6.0,1596,1507328.0,-0.012826185,0.520213,1.6456618,0.00825004,0.11543783,631.98724,6.0
184,109.02,7.8,1611,1515520.0,-0.013807206,0.4841071,1.6113805,0.00918596,0.130778,633.3381,7.8
185,151.75,6.4,1553,1523712.0,-0.011110418,0.5118989,1.6951724,0.00798704,0.11287435,634.58185,6.4
186,117.71,4.9,1577,1531904.0,-0.009432971,0.41767752,1.6454154,0.0075464062,0.10595703,635.95184,4.9
