,eplenmean,eprew,fps,total_timesteps,policy_loss,value_loss,policy_entropy,approxkl,clipfrac,l2_loss,train_score
156,78.94,4.3,2652,2572288.0,-0.0006386622,1.6641145,1.6426932,0.001586175,0.021647135,1.7404503,6.0
157,75.88,5.1,2626,2588672.0,-0.0004981525,1.6232263,1.6483372,0.0012387616,0.0037434895,1.7174798,6.0
158,82.06,5.1,2593,2605056.0,-0.000255712,1.5231773,1.6432794,0.0011043815,0.006652832,1.7143646,4.0
159,68.49,5.6,2626,2621440.0,-0.00031939262,1.6530132,1.6456116,0.0016293299,0.0045166016,1.697588,8.0
160,73.15,4.9,2589,2637824.0,-0.0001290777,1.6761714,1.6469871,0.000756243,0.0008748372,1.7107568,5.0
161,73.0,5.0,2616,2654208.0,-0.00026301303,1.6146835,1.6585995,0.0007627501,0.0014444987,1.7283067,7.0
162,79.54,5.6,2655,2670592.0,-0.00067201606,1.5804886,1.6737658,0.0011079308,0.0026041667,1.7374434,4.0
163,78.28,4.3,2598,2686976.0,-0.000652504,1.389224,1.6806303,0.0016119085,0.015218099,1.7584082,5.0
164,69.42,4.5,2595,2703360.0,-0.0002189227,1.5486733,1.6862782,0.0015414316,0.009318034,1.7930245,5.0
165,78.19,5.4,2621,2719744.0,-0.00034704254,1.5118505,1.6779457,0.0006870609,0.0002644857,1.816464,6.0
166,68.37,4.5,2634,2736128.0,-0.00041273655,1.6524262,1.6372056,0.0006765646,0.00034586588,1.8377525,3.0
167,80.9,5.9,2572,2752512.0,-0.0005415765,1.619408,1.6470679,0.00063031417,0.0059611,1.8510085,6.0
168,77.76,5.5,2621,2768896.0,-0.0005496485,1.5028559,1.6508398,0.0012981653,0.006713867,1.8374395,7.0
169,82.2,4.0,2645,2785280.0,0.0003555788,1.4592476,1.6845764,0.0025735323,0.018249512,1.8284925,6.0
170,77.46,6.1,2633,2801664.0,-0.0007409761,1.7093064,1.6351533,0.0017294468,0.019551596,1.8318963,8.0
171,81.52,5.4,2575,2818048.0,-0.0005336839,1.596702,1.6851312,0.002917477,0.022888184,1.8180448,7.0
172,71.27,5.0,2657,2834432.0,-0.00023108792,1.4858184,1.7125076,0.0010216997,0.009318034,1.826828,4.0
173,80.19,5.8,2724,2850816.0,-0.00023189752,1.5487696,1.7223939,0.00029724409,2.0345053e-05,1.8041908,6.0
174,76.31,4.4,2633,2867200.0,-0.00044391872,1.500491,1.7241093,0.0009572538,0.008219401,1.7946745,6.0
175,80.79,4.4,2646,2883584.0,-0.0011221385,1.4440807,1.6837463,0.0022842728,0.0293986,1.7927593,3.0
176,71.61,6.0,2647,2899968.0,4.4347802e-05,1.6971318,1.6450475,0.0013864263,0.026245117,1.8070437,6.0
177,74.71,5.6,2661,2916352.0,-3.9437204e-05,1.8626384,1.6410198,0.0011877854,0.010721843,1.8377594,5.0
