,eplenmean,eprew,fps,total_timesteps,policy_loss,value_loss,policy_entropy,approxkl,clipfrac,l2_loss,train_score
40,94.65,3.0,1628,335872.0,-0.00015566933,1.4622129,1.7374386,0.0024092975,0.036824543,0.29542446,3.0
41,83.56,6.0,1599,344064.0,-0.0022837927,1.5605639,1.6336898,0.008234802,0.1336263,0.29645428,6.0
42,83.14,4.1,1604,352256.0,-0.00068494544,1.7828908,1.666511,0.004252165,0.0686442,0.2963854,4.1
43,77.55,4.6,1618,360448.0,-0.0010720786,1.7343134,1.647179,0.004225399,0.044433594,0.3077992,4.6
44,65.42,4.1,1580,368640.0,-0.002035151,1.9048454,1.5936245,0.0082070585,0.12544759,0.31580842,4.1
45,77.03,5.0,1594,376832.0,0.00021857997,1.9018186,1.6100653,0.0065434277,0.07674154,0.31902573,5.0
46,78.15,4.2,1617,385024.0,0.00062775816,1.7836193,1.608127,0.0025430766,0.010620117,0.3179912,4.2
47,82.74,4.4,1576,393216.0,-0.00096755894,1.7498635,1.5541062,0.003503348,0.037434895,0.3266872,4.4
48,66.33,4.4,1611,401408.0,-0.000107635744,1.9473158,1.5383865,0.0026980836,0.015136719,0.34131554,4.4
49,67.0,5.3,1557,409600.0,0.00020153886,1.9560064,1.5918964,0.0055986284,0.038411457,0.34535602,5.3
50,74.87,6.0,1610,417792.0,-0.0014020201,1.7577802,1.5408211,0.0049854526,0.037597656,0.37078753,6.0
51,71.7,3.9,1547,425984.0,-0.0005616041,2.0377324,1.5330333,0.004143334,0.03499349,0.39357245,3.9
52,69.12,5.1,1576,434176.0,0.00015582307,2.0046985,1.5846963,0.0036790322,0.022460938,0.4144944,5.1
53,67.89,5.3,1602,442368.0,-8.899779e-05,1.9453396,1.6146685,0.005210439,0.06693522,0.4327701,5.3
54,68.68,3.8,1603,450560.0,0.0005337559,2.0495765,1.5634955,0.0023704113,0.0013834635,0.47441778,3.8
55,58.62,4.7,1576,458752.0,0.0007308472,2.2055752,1.5399712,0.0028349329,0.018310547,0.50171447,4.7
56,70.81,4.6,1646,466944.0,-0.00061706564,1.9104333,1.5917025,0.0022303096,0.011108398,0.5279897,4.6
57,65.4,4.3,1611,475136.0,-0.000472506,1.9272095,1.6416122,0.0042950283,0.052408855,0.6016888,4.3
58,85.71,6.5,1575,483328.0,-0.0011725966,1.6490341,1.5866,0.0032450247,0.024780273,0.65912575,6.5
59,74.13,6.8,1646,491520.0,4.8074173e-05,1.8988582,1.5920572,0.004650705,0.05489095,0.7174534,6.8
60,89.03,5.0,1611,499712.0,-0.0005889441,1.2747759,1.6669525,0.0029127027,0.003458659,0.74455976,5.0
61,105.55,5.0,1605,507904.0,-0.0018753341,1.4543295,1.6463605,0.004951737,0.06717936,0.75603265,5.0
62,91.82,4.7,1642,516096.0,-0.0002795659,1.6403886,1.6473936,0.004467711,0.05480957,0.78141326,4.7
63,79.16,5.8,1599,524288.0,0.00043093716,1.7012688,1.6641493,0.0040725335,0.022257486,0.7796109,5.8
64,68.24,3.9,1586,532480.0,-0.00041445866,1.7182041,1.5849028,0.0031769525,0.022542318,0.79236776,3.9
65,77.65,4.3,1619,540672.0,0.0003916076,1.9212316,1.6185349,0.004611798,0.034749348,0.78733426,4.3
66,77.92,3.8,1602,548864.0,-0.000399217,1.7219162,1.6171445,0.0040601236,0.025878906,0.8116692,3.8
67,79.68,5.1,1599,557056.0,0.00010569438,1.8025788,1.5717944,0.0053043137,0.052652996,0.8155418,5.1
68,74.14,4.4,1590,565248.0,0.0027556252,2.127801,1.5112377,0.011981361,0.22188313,0.82185906,4.4
69,63.59,4.9,1571,573440.0,0.0037843704,2.2163599,1.5631542,0.010481936,0.1743164,0.8162126,4.9
70,74.56,6.0,1635,581632.0,0.0007771325,2.1732738,1.5445356,0.0069937916,0.080200195,0.82247764,6.0
71,76.02,6.6,1552,589824.0,-0.00047382308,1.872797,1.4389648,0.002876726,0.03515625,0.8479393,6.6
72,70.37,5.7,1588,598016.0,0.00064698496,2.2958784,1.4762689,0.0011752717,0.003458659,0.83014035,5.7
73,57.09,5.4,1585,606208.0,-0.00067014014,2.3300407,1.4729837,0.0035115362,0.027669271,0.85219145,5.4
74,60.22,5.3,1572,614400.0,0.0007220767,2.362669,1.5037557,0.003253118,0.036905926,0.85544133,5.3
75,66.1,4.6,1659,622592.0,-1.281918e-05,2.181114,1.5087714,0.0012821507,0.0041910806,0.8450861,4.6
76,61.87,6.7,1634,630784.0,0.00088091777,2.2591393,1.4912535,0.0047533647,0.044637043,0.8672566,6.7
77,78.68,5.7,1607,638976.0,-0.00023232948,1.9274249,1.5368594,0.003180858,0.025105795,0.89390254,5.7
78,73.05,5.3,1639,647168.0,0.00019318447,1.9209212,1.5809742,0.003049825,0.017537436,0.9065797,5.3
79,85.45,4.7,1607,655360.0,0.00036677046,1.8052727,1.633221,0.0016581104,0.0065104165,0.9129269,4.7
80,77.91,5.5,1592,663552.0,0.00081029086,1.8060218,1.6578766,0.00528511,0.057047527,0.9145596,5.5
81,77.03,5.8,1576,671744.0,-7.2973104e-05,1.7867613,1.6626296,0.0018272459,0.0077311196,0.8877065,5.8
82,80.18,6.1,1621,679936.0,-0.000709774,1.5422746,1.6585971,0.0031935377,0.009358724,0.86577064,6.1
83,69.03,5.7,1623,688128.0,-0.00054325006,1.8690346,1.608871,0.0018495907,0.0020345051,0.8818999,5.7
84,68.29,5.2,1611,696320.0,0.00048579488,1.8660916,1.5996703,0.0020436503,0.017740885,0.88431376,5.2
85,79.33,5.5,1637,704512.0,0.0010167797,1.9543166,1.6198803,0.004019693,0.027669271,0.86475533,5.5
86,80.44,4.3,1594,712704.0,-0.0009546043,1.9202362,1.6301996,0.004421009,0.026082357,0.9255249,4.3
87,66.83,4.2,1600,720896.0,0.0003827586,2.096691,1.5854912,0.002925332,0.027994791,0.95668787,4.2
88,66.7,3.9,1557,729088.0,-0.00076793367,2.2999237,1.5861701,0.003810619,0.028483072,0.9558862,3.9
89,76.33,5.4,1582,737280.0,-0.00046571685,1.7053491,1.6738815,0.00086458406,0.0011393229,0.9535176,5.4
90,82.66,5.0,1614,745472.0,4.137515e-05,1.8116007,1.6777916,0.0037573231,0.033121746,0.99803823,5.0
91,69.47,5.7,1607,753664.0,2.2361268e-05,2.046394,1.6208038,0.001369058,0.0053710938,1.0447801,5.7
92,67.5,4.7,1600,761856.0,-2.2516004e-05,2.0774202,1.6149555,0.0031444377,0.044799805,1.0618976,4.7
93,80.19,4.4,1599,770048.0,0.00017025952,1.7250177,1.6392065,0.0025125646,0.01953125,1.0182801,4.4
94,67.53,4.6,1590,778240.0,0.00029850463,1.9920751,1.6150156,0.0017926153,0.008951823,1.045328,4.6
95,68.89,3.6,1593,786432.0,-5.894886e-05,1.909998,1.6095132,0.001047464,0.0018310547,1.0470766,3.6
96,60.24,4.2,1603,794624.0,-0.0014514169,2.2314453,1.5797845,0.0017086086,0.010375977,1.0705218,4.2
97,68.67,3.9,1577,802816.0,0.0008813256,2.4102046,1.5291017,0.0031995035,0.027669271,1.083621,3.9
98,53.79,4.8,1590,811008.0,0.00039669778,2.473168,1.3798705,0.0032307606,0.029947916,1.0893115,4.8
99,73.75,6.6,1657,819200.0,0.004332696,2.3819196,1.5262715,0.0077519384,0.13094075,1.0846386,6.6
100,65.49,3.8,1580,827392.0,-0.0011348495,2.2858284,1.5168384,0.0029610482,0.022745768,1.0684003,3.8
101,63.97,6.0,1606,835584.0,-0.00081670826,2.1429262,1.4718757,0.0031731233,0.04329427,1.1037234,6.0
102,59.45,5.3,1619,843776.0,0.0009439764,2.107681,1.5094194,0.0022935446,0.010864258,1.1486195,5.3
103,78.41,5.7,1664,851968.0,-9.56955e-05,1.686596,1.5049154,0.0015946339,0.0054117837,1.1669767,5.7
104,61.15,6.0,1604,860160.0,-0.00080727594,1.9865135,1.4857278,0.001277968,0.005452474,1.1761686,6.0
105,57.97,3.7,1618,868352.0,2.9955292e-05,2.1418703,1.4290792,0.0012897203,0.004964193,1.1993198,3.7
106,69.84,5.5,1598,876544.0,0.00020472519,2.053053,1.4514712,0.00469525,0.05464681,1.2466695,5.5
107,75.59,4.4,1590,884736.0,-0.00023764465,1.8469782,1.5209993,0.001185181,0.005533854,1.2441052,4.4
108,70.46,5.4,1601,892928.0,-0.00044484957,2.092356,1.5076895,0.0034609558,0.0349528,1.2464677,5.4
109,71.78,6.9,1611,901120.0,-0.00056995434,2.1243145,1.5741801,0.0055103768,0.057739258,1.2362694,6.9
110,78.52,5.8,1573,909312.0,-0.00059134356,1.7075009,1.6427444,0.0021458261,0.021118164,1.2418697,5.8
111,76.98,5.2,1634,917504.0,-0.0006366786,1.7602344,1.6090778,0.0027100928,0.0052490234,1.2582256,5.2
112,82.44,5.3,1639,925696.0,0.00042756452,1.6643244,1.6496414,0.0017547429,0.0069986978,1.2555107,5.3
113,68.25,6.0,1642,933888.0,0.00024565958,1.72775,1.6484758,0.0006744391,0.0026855469,1.303375,6.0
114,89.88,6.9,1602,942080.0,-0.00037196814,1.7372407,1.6126308,0.0010846121,0.004760742,1.3425697,6.9
115,77.21,4.2,1594,950272.0,-0.00028431314,1.7680045,1.6731634,0.0017892827,0.0063476562,1.3426126,4.2
116,76.47,5.8,1599,958464.0,0.0007916298,1.7390779,1.6601335,0.0013315402,0.0047200522,1.3310851,5.8
117,68.18,3.9,1610,966656.0,-0.00030409466,1.7231935,1.6815346,0.0027394723,0.005493164,1.3897934,3.9
118,90.85,3.7,1629,974848.0,0.00023604806,1.57045,1.7099065,0.001084127,0.0028076172,1.4108545,3.7
119,85.08,5.8,1618,983040.0,-0.0013889265,1.5455894,1.7211224,0.0040498297,0.030436197,1.4027523,5.8
120,80.77,4.8,1605,991232.0,-0.0011218137,1.6198711,1.7169143,0.0043423497,0.068603516,1.3741702,4.8
121,97.21,4.1,1656,999424.0,-0.00041134204,1.5293885,1.7570282,0.001591038,0.00394694,1.3271283,4.1
122,94.72,4.2,1577,1007616.0,-8.67937e-05,1.4413959,1.7567911,0.0009099462,0.006184896,1.350016,4.2
123,93.93,4.6,1686,1015808.0,-0.0016628141,1.4149423,1.7134756,0.0053827413,0.068115234,1.3502535,4.6
124,73.5,4.3,1582,1024000.0,0.0005999507,1.6406735,1.6614165,0.005089314,0.07157389,1.3333298,4.3
125,74.82,5.7,1624,1032192.0,-0.0014796794,1.429285,1.6525236,0.0029101958,0.021402994,1.3140633,5.7
126,82.63,4.0,1629,1040384.0,-0.001871603,1.441336,1.6522871,0.003194847,0.026692709,1.3441653,4.0
127,130.47,5.7,1639,1048576.0,-0.000873995,1.3954806,1.6151918,0.0036387348,0.03145345,1.3442998,5.7
128,76.54,4.7,1588,1056768.0,-0.0011166331,1.2234986,1.672842,0.0047251103,0.04239909,1.3859144,4.7
129,68.38,5.5,1637,1064960.0,0.00060079945,1.8781563,1.6663874,0.0048462762,0.06876627,1.4145999,5.5
130,63.88,4.1,1578,1073152.0,-0.0005128716,1.6342939,1.6371207,0.002067411,0.005859375,1.4594952,4.1
131,83.88,4.1,1626,1081344.0,0.000245261,1.6890205,1.6235441,0.0022344582,0.005859375,1.4707814,4.1
132,79.44,5.2,1631,1089536.0,-0.00029014365,1.619233,1.6105871,0.0020650825,0.013509114,1.5327598,5.2
133,88.17,4.2,1582,1097728.0,-0.0005743683,1.7572528,1.6055981,0.0039257472,0.012939453,1.5155627,4.2
134,89.49,6.2,1613,1105920.0,-0.00013852822,1.5694418,1.6432029,0.0026544544,0.037027996,1.518468,6.2
135,81.41,5.2,1634,1114112.0,0.00022558041,1.6403633,1.6872553,0.0007386625,0.000773112,1.4894685,5.2
136,98.05,6.3,1570,1122304.0,-0.0004339963,1.403072,1.710476,0.00070125697,0.00061035156,1.46162,6.3
137,99.43,3.6,1561,1130496.0,-0.0010359263,1.2787709,1.7312741,0.002517819,0.011474609,1.4363965,3.6
138,88.55,4.9,1608,1138688.0,-0.00080047717,1.4585057,1.7340478,0.0015604505,0.009969075,1.4639183,4.9
139,88.5,4.9,1645,1146880.0,-0.0005409224,1.4461333,1.7615757,0.0026865208,0.0011800131,1.4747349,4.9
140,136.9,5.4,1612,1155072.0,-0.00095165457,1.2835305,1.7620946,0.0007406215,0.0013834635,1.4640527,5.4
141,87.67,3.5,1575,1163264.0,0.0001003597,1.2484779,1.7966466,0.00075663935,0.000773112,1.4738466,3.5
142,91.64,6.4,1560,1171456.0,-0.0005603408,1.2270712,1.7989882,0.0013438138,0.0019124349,1.4751703,6.4
143,102.97,3.1,1595,1179648.0,-0.00085047743,1.2221848,1.7996359,0.0021673052,0.023071289,1.4681011,3.1
144,99.73,4.8,1590,1187840.0,0.00012945283,1.3150615,1.7936579,0.0021967522,0.037719727,1.4926199,4.8
145,111.54,5.5,1615,1196032.0,-0.00037918668,1.2944295,1.8046061,0.001809916,0.00032552084,1.5218462,5.5
146,105.79,4.0,1644,1204224.0,-0.00083989365,1.1580855,1.8044437,0.00085948943,0.0014648438,1.5113732,4.0
147,86.61,4.0,1567,1212416.0,-0.0018123233,1.3356456,1.7403728,0.0041221124,0.044433594,1.533466,4.0
148,112.27,3.7,1595,1220608.0,-0.0006174654,1.18836,1.7740706,0.0023517066,0.033243816,1.5530543,3.7
149,80.56,6.3,1618,1228800.0,-0.00051993586,1.4018847,1.7492948,0.0012708775,0.0025634766,1.5465373,6.3
150,84.45,6.6,1598,1236992.0,-0.00067806215,1.4645427,1.7274513,0.0013655302,0.0033365886,1.5870703,6.6
151,82.45,3.1,1578,1245184.0,-0.0005672309,1.3422245,1.7296375,0.0012378801,0.0018310547,1.5753503,3.1
152,102.25,6.4,1581,1253376.0,-0.00089843554,1.4246064,1.7348448,0.0015697383,0.0018310547,1.5162324,6.4
153,87.07,4.2,1612,1261568.0,-0.0012124218,1.5078797,1.7077885,0.0019414392,0.0041503906,1.5156223,4.2
154,68.5,5.1,1607,1269760.0,-0.003313578,1.8039411,1.6560763,0.0036101227,0.046223957,1.5254556,5.1
155,75.92,6.5,1585,1277952.0,-0.0024036763,1.6572758,1.5745311,0.004669829,0.03133138,1.5396353,6.5
156,88.51,6.2,1596,1286144.0,-0.0009818663,1.7395128,1.6143378,0.0029488502,0.024983725,1.5397776,6.2
157,66.13,3.4,1608,1294336.0,-0.0009595326,1.5436589,1.663003,0.0014222035,0.00028483072,1.5388697,3.4
158,82.05,3.9,1532,1302528.0,9.765654e-05,1.4612366,1.6949784,0.00090384507,0.00028483072,1.5501353,3.9
159,95.33,5.8,1613,1310720.0,-0.00049501186,1.3564787,1.7081689,0.0013912916,0.0011393229,1.5581998,5.8
160,78.44,5.4,1665,1318912.0,-0.00092627335,1.3962636,1.6866899,0.0020690765,0.016927084,1.5378194,5.4
161,85.0,4.5,1591,1327104.0,-0.0021651988,1.5936222,1.6237205,0.002912949,0.019734701,1.5490321,4.5
162,87.8,5.7,1609,1335296.0,-0.0018420451,1.5943776,1.6068511,0.0033241988,0.023640951,1.5777879,5.7
163,74.43,4.7,1635,1343488.0,-0.00065050164,1.6642245,1.6251421,0.0010192982,0.0029296875,1.5882034,4.7
164,71.18,5.0,1594,1351680.0,-0.0012946597,1.743444,1.5962042,0.00228118,0.013387044,1.5937802,5.0
165,72.87,6.6,1597,1359872.0,0.00023833377,1.861555,1.6006464,0.002334354,0.014241536,1.6079305,6.6
166,70.0,4.5,1629,1368064.0,-0.00040654544,1.7212749,1.615543,0.0023499972,0.017130533,1.6211486,4.5
167,86.2,5.9,1604,1376256.0,-0.0008869613,1.5762172,1.6184529,0.0025450333,0.014038086,1.6248765,5.9
168,74.75,3.4,1604,1384448.0,-0.00022089516,1.4932576,1.6674742,0.0007732618,0.0040690103,1.6155324,3.4
169,75.83,3.8,1624,1392640.0,-0.0008642329,1.411292,1.7334394,0.0037107822,0.022338867,1.6258497,3.8
170,110.93,6.3,1615,1400832.0,-0.0012483553,1.2867148,1.7361984,0.0040411134,0.04333496,1.6386954,6.3
171,78.49,3.3,1621,1409024.0,-0.0009401682,1.5209603,1.6930281,0.0022632822,0.012532552,1.6715516,3.3
172,75.67,4.6,1582,1417216.0,0.00022092833,1.5842118,1.6485891,0.0016057527,0.0054117837,1.652033,4.6
173,75.81,4.0,1607,1425408.0,-0.0016240216,1.7636414,1.6217724,0.004892292,0.057088215,1.6843519,4.0
174,80.05,3.1,1618,1433600.0,-0.0020600907,1.5171772,1.6536117,0.0024133932,0.010579427,1.6593376,3.1
175,71.68,6.6,1596,1441792.0,-0.0010105699,1.6521753,1.583858,0.0033026745,0.02750651,1.6560124,6.6
176,75.34,5.3,1567,1449984.0,-0.00018704747,1.6690296,1.6671249,0.002102981,0.01184082,1.6400528,5.3
177,83.39,5.0,1641,1458176.0,0.00057559554,1.7251223,1.6852218,0.0015809401,0.0033772786,1.6313534,5.0
178,65.93,5.1,1582,1466368.0,-0.00026238983,1.5937438,1.6779819,0.0012462415,0.0012207031,1.6551561,5.1
179,66.7,5.3,1586,1474560.0,0.00024268536,1.5709146,1.6524955,0.0013952778,0.008341472,1.7063566,5.3
180,84.11,5.2,1602,1482752.0,0.00039342023,1.5929817,1.676227,0.0009841721,0.004272461,1.6819525,5.2
181,87.45,4.2,1600,1490944.0,-0.00087626296,1.5667206,1.7040572,0.0021408673,0.008056641,1.7229844,4.2
182,76.49,4.7,1606,1499136.0,-0.0010488634,1.6574459,1.6831312,0.0029208201,0.030110678,1.7168941,4.7
183,82.68,4.1,1618,1507328.0,0.00020663114,1.7337798,1.688036,0.0017906168,0.007975261,1.7085147,4.1
184,93.52,4.4,1565,1515520.0,-0.00094417715,1.4658948,1.7060064,0.0013415228,0.01159668,1.6672701,4.4
185,85.62,3.9,1629,1523712.0,-0.0006298042,1.4109513,1.7316941,0.0027406618,0.025838217,1.6664548,3.9
186,83.37,6.8,1665,1531904.0,-0.0016778139,1.4773191,1.7084032,0.0021260146,0.020996094,1.6869739,6.8
187,75.06,4.6,1598,1540096.0,-0.00076119805,1.765233,1.680882,0.0012599308,0.0075683594,1.6698493,4.6
188,73.02,5.4,1602,1548288.0,-0.0010608222,1.6922299,1.6608022,0.003911656,0.04390462,1.6792527,5.4
189,82.77,6.8,1606,1556480.0,-0.0007190192,1.4065862,1.6969719,0.0012994236,0.008707683,1.6851982,6.8
190,84.1,5.2,1621,1564672.0,-0.00087502203,1.6943674,1.7015553,0.0025329718,0.015136719,1.6726795,5.2
191,75.65,5.2,1616,1572864.0,-0.0019247034,1.415627,1.6928948,0.0031575526,0.033487957,1.7071353,5.2
192,82.33,5.0,1596,1581056.0,-0.00019271509,1.5736613,1.7251835,0.0033097884,0.026733398,1.7332269,5.0
193,93.9,4.1,1588,1589248.0,-0.0012171146,1.4755329,1.7093803,0.0017944336,0.01977539,1.7385755,4.1
194,78.22,4.3,1587,1597440.0,-0.00077311235,1.5286728,1.7426604,0.002211651,0.029622396,1.725722,4.3
195,88.13,5.5,1570,1605632.0,-0.0011378449,1.6636969,1.7250538,0.0015256777,0.0014241537,1.707064,5.5
196,87.19,5.5,1546,1613824.0,-0.0013416666,1.4798256,1.6926192,0.002375586,0.02290853,1.6804823,5.5
197,90.99,7.0,1583,1622016.0,-0.00089510024,1.425562,1.6942815,0.0020227733,0.017944336,1.6754938,7.0
198,78.16,5.6,1606,1630208.0,2.515575e-05,1.6042091,1.6906065,0.0009712687,0.0019124349,1.680596,5.6
199,87.15,6.6,1569,1638400.0,-0.00074377406,1.5057783,1.719138,0.0029389642,0.020507812,1.672566,6.6
200,89.78,3.8,1629,1646592.0,-0.00036432652,1.3933368,1.6916491,0.0026713882,0.032714844,1.6618613,3.8
201,80.02,3.3,1660,1654784.0,-0.00025696927,1.5310572,1.7493852,0.0047128727,0.034505207,1.6467189,3.3
202,84.59,4.2,1555,1662976.0,-0.0028281426,1.2877839,1.7251406,0.004154146,0.03898112,1.6432967,4.2
203,85.62,4.8,1631,1671168.0,-0.00040552448,1.3382559,1.731556,0.0015649209,0.009033203,1.6560425,4.8
204,85.91,4.6,1562,1679360.0,-0.00055641186,1.4840657,1.7007022,0.0013142041,0.0020751953,1.6697001,4.6
205,84.12,3.8,1581,1687552.0,-0.0003091859,1.4153694,1.7197906,0.0016407728,0.007405599,1.7013224,3.8
206,74.31,4.7,1632,1695744.0,-0.00060241035,1.5548767,1.6686922,0.0017080889,0.010335286,1.712872,4.7
207,88.63,5.8,1593,1703936.0,-0.0010362873,1.5271093,1.6988562,0.0018179187,0.015991211,1.727769,5.8
208,86.35,4.2,1585,1712128.0,-0.001194572,1.3231407,1.7016588,0.0021622248,0.012410481,1.7369003,4.2
209,73.92,6.0,1590,1720320.0,0.00053945865,1.5302024,1.7306207,0.0027862948,0.012532552,1.729618,6.0
210,72.76,4.7,1554,1728512.0,-0.0002182284,1.5236039,1.7456263,0.0024521456,0.0052490234,1.7196802,4.7
211,105.6,4.6,1559,1736704.0,7.730569e-06,1.3755783,1.7685088,0.00050744286,0.00036621094,1.6782061,4.6
212,101.43,5.7,1588,1744896.0,-0.0010116678,1.3954083,1.7634177,0.0018467922,0.010213216,1.6844091,5.7
213,95.78,4.3,1577,1753088.0,-0.00071857456,1.365137,1.7666117,0.0018344399,0.005859375,1.6960117,4.3
214,87.44,5.9,1606,1761280.0,-0.0009175365,1.3380481,1.7755404,0.0012169163,0.01167806,1.7131311,5.9
215,82.67,3.6,1605,1769472.0,-0.0011695696,1.2476854,1.7828556,0.0011676548,0.009155273,1.7077461,3.6
216,92.19,5.7,1588,1777664.0,-0.0021065655,1.4710536,1.7468444,0.0026019046,0.022542318,1.7127975,5.7
217,94.67,6.0,1573,1785856.0,-0.0008240461,1.392238,1.7200298,0.0024721273,0.020182291,1.7038921,6.0
218,95.44,4.0,1532,1794048.0,-0.001359156,1.3838915,1.7258235,0.0026194695,0.018961588,1.7175368,4.0
219,93.66,5.4,1556,1802240.0,-0.00097444473,1.3950418,1.7226348,0.001708746,0.0056966147,1.7227143,5.4
220,86.18,4.0,1612,1810432.0,-0.0013732463,1.4034724,1.6654011,0.0048992033,0.080973305,1.7388158,4.0
221,79.08,4.7,1594,1818624.0,-0.0009772709,1.7577544,1.577253,0.002336288,0.0040283203,1.728716,4.7
222,73.2,5.3,1591,1826816.0,0.00048875535,1.6033448,1.6374077,0.0035858613,0.021809896,1.7520894,5.3
223,95.97,5.0,1586,1835008.0,1.7920354e-05,1.5713247,1.6119471,0.0010994975,0.0015869141,1.7521958,5.0
224,66.84,5.9,1620,1843200.0,2.958156e-05,1.9301014,1.6023117,0.001404671,0.0029703777,1.7626156,5.9
225,86.31,6.4,1592,1851392.0,-0.0003763823,1.6005777,1.6285433,0.0012035607,0.0037027996,1.761012,6.4
226,72.67,5.1,1621,1859584.0,-0.0002750002,1.555508,1.6345328,0.001042866,0.003133138,1.7822465,5.1
227,90.27,6.8,1534,1867776.0,-0.00030601778,1.5006504,1.6801955,0.000717276,0.0010986328,1.7777367,6.8
